,value,percentage,datetime,Tipo,Id_Comunidad
400,439674.461,1,2019-05-01T00:00:00.000+02:00,demanda,14
401,431270.896,1,2019-06-01T00:00:00.000+02:00,demanda,14
402,425913.131,1,2019-07-01T00:00:00.000+02:00,demanda,14
403,403832.721,1,2019-08-01T00:00:00.000+02:00,demanda,14
404,424695.647,1,2019-09-01T00:00:00.000+02:00,demanda,14
405,448901.458,1,2019-10-01T00:00:00.000+02:00,demanda,14
406,441644.372,1,2019-11-01T00:00:00.000+01:00,demanda,14
407,408815.515,1,2019-12-01T00:00:00.000+01:00,demanda,14
408,450763.969,1,2020-01-01T00:00:00.000+01:00,demanda,14
409,422377.178,1,2020-02-01T00:00:00.000+01:00,demanda,14
410,407204.579,1,2020-03-01T00:00:00.000+01:00,demanda,14
411,329918.004,1,2020-04-01T00:00:00.000+02:00,demanda,14
412,377656.588,1,2020-05-01T00:00:00.000+02:00,demanda,14
413,387263.707,1,2020-06-01T00:00:00.000+02:00,demanda,14
414,396242.377,1,2020-07-01T00:00:00.000+02:00,demanda,14
415,391904.088,1,2020-08-01T00:00:00.000+02:00,demanda,14
416,419135.926,1,2020-09-01T00:00:00.000+02:00,demanda,14
417,423452.642,1,2020-10-01T00:00:00.000+02:00,demanda,14
418,427189.248,1,2020-11-01T00:00:00.000+01:00,demanda,14
419,409950.116,1,2020-12-01T00:00:00.000+01:00,demanda,14
420,443553.286,1,2021-01-01T00:00:00.000+01:00,demanda,14
421,410832.434,1,2021-02-01T00:00:00.000+01:00,demanda,14
422,437964.061,1,2021-03-01T00:00:00.000+01:00,demanda,14
423,406589.998,1,2021-04-01T00:00:00.000+02:00,demanda,14
424,426771.793,1,2021-05-01T00:00:00.000+02:00,demanda,14
425,422513.312,1,2021-06-01T00:00:00.000+02:00,demanda,14
426,405159.449,1,2021-07-01T00:00:00.000+02:00,demanda,14
427,391177.128,1,2021-08-01T00:00:00.000+02:00,demanda,14
428,423399.212,1,2021-09-01T00:00:00.000+02:00,demanda,14
429,414220.512,1,2021-10-01T00:00:00.000+02:00,demanda,14
430,437375.677,1,2021-11-01T00:00:00.000+01:00,demanda,14
431,421278.98,1,2021-12-01T00:00:00.000+01:00,demanda,14
432,2510836.663,1,2019-01-01T00:00:00.000+01:00,demanda,15
433,2134019.425,1,2019-02-01T00:00:00.000+01:00,demanda,15
434,2164887.68,1,2019-03-01T00:00:00.000+01:00,demanda,15
435,2082313.392,1,2019-04-01T00:00:00.000+02:00,demanda,15
436,2123696.885,1,2019-05-01T00:00:00.000+02:00,demanda,15
437,2173952.957,1,2019-06-01T00:00:00.000+02:00,demanda,15
438,2732096.081,1,2019-07-01T00:00:00.000+02:00,demanda,15
439,2443273.028,1,2019-08-01T00:00:00.000+02:00,demanda,15
440,2226532.905,1,2019-09-01T00:00:00.000+02:00,demanda,15
441,2186210.866,1,2019-10-01T00:00:00.000+02:00,demanda,15
442,2209449.199,1,2019-11-01T00:00:00.000+01:00,demanda,15
443,2222962.963,1,2019-12-01T00:00:00.000+01:00,demanda,15
444,2508069.037,1,2020-01-01T00:00:00.000+01:00,demanda,15
445,2121198.841,1,2020-02-01T00:00:00.000+01:00,demanda,15
446,2101279.181,1,2020-03-01T00:00:00.000+01:00,demanda,15
447,1658367.752,1,2020-04-01T00:00:00.000+02:00,demanda,15
448,1827469.331,1,2020-05-01T00:00:00.000+02:00,demanda,15
449,1973106.075,1,2020-06-01T00:00:00.000+02:00,demanda,15
450,2517075.658,1,2020-07-01T00:00:00.000+02:00,demanda,15
451,2431482.847,1,2020-08-01T00:00:00.000+02:00,demanda,15
452,2160161.801,1,2020-09-01T00:00:00.000+02:00,demanda,15
453,2092023.643,1,2020-10-01T00:00:00.000+02:00,demanda,15
454,2119833.626,1,2020-11-01T00:00:00.000+01:00,demanda,15
455,2351728.827,1,2020-12-01T00:00:00.000+01:00,demanda,15
456,2541784.95,1,2021-01-01T00:00:00.000+01:00,demanda,15
457,2020604.117,1,2021-02-01T00:00:00.000+01:00,demanda,15
458,2252014.427,1,2021-03-01T00:00:00.000+01:00,demanda,15
459,2051278.824,1,2021-04-01T00:00:00.000+02:00,demanda,15
460,2055062.999,1,2021-05-01T00:00:00.000+02:00,demanda,15
461,2166490.181,1,2021-06-01T00:00:00.000+02:00,demanda,15
462,2560090.745,1,2021-07-01T00:00:00.000+02:00,demanda,15
463,2405188.279,1,2021-08-01T00:00:00.000+02:00,demanda,15
464,2264075.528,1,2021-09-01T00:00:00.000+02:00,demanda,15
465,2082354.219,1,2021-10-01T00:00:00.000+02:00,demanda,15
466,2207275.169,1,2021-11-01T00:00:00.000+01:00,demanda,15
467,2263430.835,1,2021-12-01T00:00:00.000+01:00,demanda,15
468,457953.307,1,2019-01-01T00:00:00.000+01:00,demanda,16
469,394740.895,1,2019-02-01T00:00:00.000+01:00,demanda,16
470,388246.938,1,2019-03-01T00:00:00.000+01:00,demanda,16
471,392573.28,1,2019-04-01T00:00:00.000+02:00,demanda,16
472,371863.619,1,2019-05-01T00:00:00.000+02:00,demanda,16
473,390596.367,1,2019-06-01T00:00:00.000+02:00,demanda,16
474,431889.831,1,2019-07-01T00:00:00.000+02:00,demanda,16
475,482287.397,1,2019-08-01T00:00:00.000+02:00,demanda,16
476,429437.981,1,2019-09-01T00:00:00.000+02:00,demanda,16
477,394986.126,1,2019-10-01T00:00:00.000+02:00,demanda,16
478,414780.995,1,2019-11-01T00:00:00.000+01:00,demanda,16
479,416962.301,1,2019-12-01T00:00:00.000+01:00,demanda,16
480,458471.77,1,2020-01-01T00:00:00.000+01:00,demanda,16
481,389007.747,1,2020-02-01T00:00:00.000+01:00,demanda,16
482,394485.672,1,2020-03-01T00:00:00.000+01:00,demanda,16
483,337487.516,1,2020-04-01T00:00:00.000+02:00,demanda,16
484,347169.665,1,2020-05-01T00:00:00.000+02:00,demanda,16
485,385510.529,1,2020-06-01T00:00:00.000+02:00,demanda,16
486,497827.803,1,2020-07-01T00:00:00.000+02:00,demanda,16
487,489402.967,1,2020-08-01T00:00:00.000+02:00,demanda,16
488,422010.656,1,2020-09-01T00:00:00.000+02:00,demanda,16
489,396197.376,1,2020-10-01T00:00:00.000+02:00,demanda,16
490,405048.58,1,2020-11-01T00:00:00.000+01:00,demanda,16
491,428972.183,1,2020-12-01T00:00:00.000+01:00,demanda,16
492,487003.673,1,2021-01-01T00:00:00.000+01:00,demanda,16
493,395298.669,1,2021-02-01T00:00:00.000+01:00,demanda,16
494,425492.436,1,2021-03-01T00:00:00.000+01:00,demanda,16
495,376617.189,1,2021-04-01T00:00:00.000+02:00,demanda,16
496,383981.298,1,2021-05-01T00:00:00.000+02:00,demanda,16
497,405586.42,1,2021-06-01T00:00:00.000+02:00,demanda,16
498,423714.488,1,2021-07-01T00:00:00.000+02:00,demanda,16
499,509621.441,1,2021-08-01T00:00:00.000+02:00,demanda,16
500,414550.084,1,2021-09-01T00:00:00.000+02:00,demanda,16
501,382150.628,1,2021-10-01T00:00:00.000+02:00,demanda,16
502,421384.241,1,2021-11-01T00:00:00.000+01:00,demanda,16
503,429876.923,1,2021-12-01T00:00:00.000+01:00,demanda,16
504,1831829.718,1,2019-01-01T00:00:00.000+01:00,demanda,17
505,1563729.72,1,2019-02-01T00:00:00.000+01:00,demanda,17
506,1570501.303,1,2019-03-01T00:00:00.000+01:00,demanda,17
507,1498887.102,1,2019-04-01T00:00:00.000+02:00,demanda,17
508,1455568.887,1,2019-05-01T00:00:00.000+02:00,demanda,17
509,1403979.936,1,2019-06-01T00:00:00.000+02:00,demanda,17
510,1459713.949,1,2019-07-01T00:00:00.000+02:00,demanda,17
511,1458252.716,1,2019-08-01T00:00:00.000+02:00,demanda,17
512,1437838.622,1,2019-09-01T00:00:00.000+02:00,demanda,17
513,1518709.899,1,2019-10-01T00:00:00.000+02:00,demanda,17
514,1611162.935,1,2019-11-01T00:00:00.000+01:00,demanda,17
515,1639128.236,1,2019-12-01T00:00:00.000+01:00,demanda,17
516,1697792.905,1,2020-01-01T00:00:00.000+01:00,demanda,17
517,1475967.306,1,2020-02-01T00:00:00.000+01:00,demanda,17
518,1493138.351,1,2020-03-01T00:00:00.000+01:00,demanda,17
519,1268982.914,1,2020-04-01T00:00:00.000+02:00,demanda,17
520,1327958.665,1,2020-05-01T00:00:00.000+02:00,demanda,17
521,1438593.814,1,2020-06-01T00:00:00.000+02:00,demanda,17
522,1380397.914,1,2020-07-01T00:00:00.000+02:00,demanda,17
523,1390800.24,1,2020-08-01T00:00:00.000+02:00,demanda,17
524,1375753.284,1,2020-09-01T00:00:00.000+02:00,demanda,17
525,1471636.389,1,2020-10-01T00:00:00.000+02:00,demanda,17
526,1491474.968,1,2020-11-01T00:00:00.000+01:00,demanda,17
527,1600592.994,1,2020-12-01T00:00:00.000+01:00,demanda,17
528,1694495.593,1,2021-01-01T00:00:00.000+01:00,demanda,17
529,1484968.544,1,2021-02-01T00:00:00.000+01:00,demanda,17
530,1564011.296,1,2021-03-01T00:00:00.000+01:00,demanda,17
531,1426069.727,1,2021-04-01T00:00:00.000+02:00,demanda,17
532,1454054.616,1,2021-05-01T00:00:00.000+02:00,demanda,17
533,1365134.11,1,2021-06-01T00:00:00.000+02:00,demanda,17
534,1369843.94,1,2021-07-01T00:00:00.000+02:00,demanda,17
535,1377124.299,1,2021-08-01T00:00:00.000+02:00,demanda,17
536,1381155.204,1,2021-09-01T00:00:00.000+02:00,demanda,17
537,1418232.566,1,2021-10-01T00:00:00.000+02:00,demanda,17
538,1493168.54,1,2021-11-01T00:00:00.000+01:00,demanda,17
539,1521980.401,1,2021-12-01T00:00:00.000+01:00,demanda,17
540,477795.703,1,2019-01-01T00:00:00.000+01:00,demanda,8743
541,415344.403,1,2019-02-01T00:00:00.000+01:00,demanda,8743
542,436816.193,1,2019-03-01T00:00:00.000+01:00,demanda,8743
543,446407.913,1,2019-04-01T00:00:00.000+02:00,demanda,8743
544,477010.374,1,2019-05-01T00:00:00.000+02:00,demanda,8743
545,539722.271,1,2019-06-01T00:00:00.000+02:00,demanda,8743
546,719464.877,1,2019-07-01T00:00:00.000+02:00,demanda,8743
547,705099.073,1,2019-08-01T00:00:00.000+02:00,demanda,8743
548,572623.989,1,2019-09-01T00:00:00.000+02:00,demanda,8743
549,490426.996,1,2019-10-01T00:00:00.000+02:00,demanda,8743
550,412701.696,1,2019-11-01T00:00:00.000+01:00,demanda,8743
551,407631.863,1,2019-12-01T00:00:00.000+01:00,demanda,8743
552,456464.05,1,2020-01-01T00:00:00.000+01:00,demanda,8743
553,403435.857,1,2020-02-01T00:00:00.000+01:00,demanda,8743
554,403832.751,1,2020-03-01T00:00:00.000+01:00,demanda,8743
555,321712.013,1,2020-04-01T00:00:00.000+02:00,demanda,8743
556,327175.074,1,2020-05-01T00:00:00.000+02:00,demanda,8743
557,360864.887,1,2020-06-01T00:00:00.000+02:00,demanda,8743
558,528918.585,1,2020-07-01T00:00:00.000+02:00,demanda,8743
559,566318.86,1,2020-08-01T00:00:00.000+02:00,demanda,8743
560,403465.241,1,2020-09-01T00:00:00.000+02:00,demanda,8743
561,368113.495,1,2020-10-01T00:00:00.000+02:00,demanda,8743
562,364441.335,1,2020-11-01T00:00:00.000+01:00,demanda,8743
563,422167.131,1,2020-12-01T00:00:00.000+01:00,demanda,8743
564,470923.625,1,2021-01-01T00:00:00.000+01:00,demanda,8743
565,361715.977,1,2021-02-01T00:00:00.000+01:00,demanda,8743
566,410107.525,1,2021-03-01T00:00:00.000+01:00,demanda,8743
567,378811.138,1,2021-04-01T00:00:00.000+02:00,demanda,8743
568,380442.847,1,2021-05-01T00:00:00.000+02:00,demanda,8743
569,459727.74,1,2021-06-01T00:00:00.000+02:00,demanda,8743
570,601270.435,1,2021-07-01T00:00:00.000+02:00,demanda,8743
571,632604.942,1,2021-08-01T00:00:00.000+02:00,demanda,8743
572,544052.918,1,2021-09-01T00:00:00.000+02:00,demanda,8743
573,444700.654,1,2021-10-01T00:00:00.000+02:00,demanda,8743
574,408606.143,1,2021-11-01T00:00:00.000+01:00,demanda,8743
575,422028.216,1,2021-12-01T00:00:00.000+01:00,demanda,8743
576,755349.344,1,2019-01-01T00:00:00.000+01:00,demanda,8742
577,678572.401,1,2019-02-01T00:00:00.000+01:00,demanda,8742
578,738613.341,1,2019-03-01T00:00:00.000+01:00,demanda,8742
579,701144.535,1,2019-04-01T00:00:00.000+02:00,demanda,8742
580,724435.551,1,2019-05-01T00:00:00.000+02:00,demanda,8742
581,714689.013,1,2019-06-01T00:00:00.000+02:00,demanda,8742
582,765155.245,1,2019-07-01T00:00:00.000+02:00,demanda,8742
583,788634.096,1,2019-08-01T00:00:00.000+02:00,demanda,8742
584,752661.657,1,2019-09-01T00:00:00.000+02:00,demanda,8742
585,773780.358,1,2019-10-01T00:00:00.000+02:00,demanda,8742
586,734424.275,1,2019-11-01T00:00:00.000+01:00,demanda,8742
587,723423.907,1,2019-12-01T00:00:00.000+01:00,demanda,8742
588,756953.464,1,2020-01-01T00:00:00.000+01:00,demanda,8742
589,705861.132,1,2020-02-01T00:00:00.000+01:00,demanda,8742
590,682194.297,1,2020-03-01T00:00:00.000+01:00,demanda,8742
591,548481.932,1,2020-04-01T00:00:00.000+02:00,demanda,8742
592,581117.603,1,2020-05-01T00:00:00.000+02:00,demanda,8742
593,602698.837,1,2020-06-01T00:00:00.000+02:00,demanda,8742
594,679184.288,1,2020-07-01T00:00:00.000+02:00,demanda,8742
595,712516.545,1,2020-08-01T00:00:00.000+02:00,demanda,8742
596,684875.592,1,2020-09-01T00:00:00.000+02:00,demanda,8742
597,674860.239,1,2020-10-01T00:00:00.000+02:00,demanda,8742
598,652336.766,1,2020-11-01T00:00:00.000+01:00,demanda,8742
599,644134.137,1,2020-12-01T00:00:00.000+01:00,demanda,8742
600,648143.584,1,2021-01-01T00:00:00.000+01:00,demanda,8742
601,576433.134,1,2021-02-01T00:00:00.000+01:00,demanda,8742
602,640601.157,1,2021-03-01T00:00:00.000+01:00,demanda,8742
603,615594.768,1,2021-04-01T00:00:00.000+02:00,demanda,8742
604,638221.977,1,2021-05-01T00:00:00.000+02:00,demanda,8742
605,637990.222,1,2021-06-01T00:00:00.000+02:00,demanda,8742
606,702057.86,1,2021-07-01T00:00:00.000+02:00,demanda,8742
607,728446.23,1,2021-08-01T00:00:00.000+02:00,demanda,8742
608,724325.74,1,2021-09-01T00:00:00.000+02:00,demanda,8742
609,734306.806,1,2021-10-01T00:00:00.000+02:00,demanda,8742
610,703556.805,1,2021-11-01T00:00:00.000+01:00,demanda,8742
611,696785.158,1,2021-12-01T00:00:00.000+01:00,demanda,8742
612,841665.36,1,2019-01-01T00:00:00.000+01:00,demanda,21
613,722984.391,1,2019-02-01T00:00:00.000+01:00,demanda,21
614,769206.22,1,2019-03-01T00:00:00.000+01:00,demanda,21
615,717397.568,1,2019-04-01T00:00:00.000+02:00,demanda,21
616,753933.437,1,2019-05-01T00:00:00.000+02:00,demanda,21
617,781848.129,1,2019-06-01T00:00:00.000+02:00,demanda,21
618,934973.704,1,2019-07-01T00:00:00.000+02:00,demanda,21
619,891511.529,1,2019-08-01T00:00:00.000+02:00,demanda,21
620,740195.578,1,2019-09-01T00:00:00.000+02:00,demanda,21
621,748991.037,1,2019-10-01T00:00:00.000+02:00,demanda,21
622,756543.658,1,2019-11-01T00:00:00.000+01:00,demanda,21
623,777171.494,1,2019-12-01T00:00:00.000+01:00,demanda,21
624,826921.959,1,2020-01-01T00:00:00.000+01:00,demanda,21
625,710409.485,1,2020-02-01T00:00:00.000+01:00,demanda,21
626,748455.972,1,2020-03-01T00:00:00.000+01:00,demanda,21
627,630962.979,1,2020-04-01T00:00:00.000+02:00,demanda,21
628,700712.044,1,2020-05-01T00:00:00.000+02:00,demanda,21
629,751296.944,1,2020-06-01T00:00:00.000+02:00,demanda,21
630,909611.101,1,2020-07-01T00:00:00.000+02:00,demanda,21
631,904273.955,1,2020-08-01T00:00:00.000+02:00,demanda,21
632,773862.263,1,2020-09-01T00:00:00.000+02:00,demanda,21
633,737168.266,1,2020-10-01T00:00:00.000+02:00,demanda,21
634,714052.423,1,2020-11-01T00:00:00.000+01:00,demanda,21
635,796790.727,1,2020-12-01T00:00:00.000+01:00,demanda,21
636,833740.735,1,2021-01-01T00:00:00.000+01:00,demanda,21
637,704966.713,1,2021-02-01T00:00:00.000+01:00,demanda,21
638,757147.666,1,2021-03-01T00:00:00.000+01:00,demanda,21
639,706783.625,1,2021-04-01T00:00:00.000+02:00,demanda,21
640,730774.566,1,2021-05-01T00:00:00.000+02:00,demanda,21
641,757175.204,1,2021-06-01T00:00:00.000+02:00,demanda,21
642,905457.514,1,2021-07-01T00:00:00.000+02:00,demanda,21
643,901082.855,1,2021-08-01T00:00:00.000+02:00,demanda,21
644,793300.95,1,2021-09-01T00:00:00.000+02:00,demanda,21
645,707168.96,1,2021-10-01T00:00:00.000+02:00,demanda,21
646,723781.406,1,2021-11-01T00:00:00.000+01:00,demanda,21
647,781601.118,1,2021-12-01T00:00:00.000+01:00,demanda,21
648,157569.432,1,2019-01-01T00:00:00.000+01:00,demanda,20
649,137243.524,1,2019-02-01T00:00:00.000+01:00,demanda,20
650,144513.078,1,2019-03-01T00:00:00.000+01:00,demanda,20
651,133753.57,1,2019-04-01T00:00:00.000+02:00,demanda,20
652,134904.534,1,2019-05-01T00:00:00.000+02:00,demanda,20
653,133645.37,1,2019-06-01T00:00:00.000+02:00,demanda,20
654,153082.682,1,2019-07-01T00:00:00.000+02:00,demanda,20
655,134540.513,1,2019-08-01T00:00:00.000+02:00,demanda,20
656,136656.05,1,2019-09-01T00:00:00.000+02:00,demanda,20
657,148673.966,1,2019-10-01T00:00:00.000+02:00,demanda,20
658,145490.168,1,2019-11-01T00:00:00.000+01:00,demanda,20
659,141234.636,1,2019-12-01T00:00:00.000+01:00,demanda,20
660,155709.587,1,2020-01-01T00:00:00.000+01:00,demanda,20
661,139196.214,1,2020-02-01T00:00:00.000+01:00,demanda,20
662,137102.562,1,2020-03-01T00:00:00.000+01:00,demanda,20
663,111843.378,1,2020-04-01T00:00:00.000+02:00,demanda,20
664,117782.567,1,2020-05-01T00:00:00.000+02:00,demanda,20
665,121000.367,1,2020-06-01T00:00:00.000+02:00,demanda,20
666,144053.936,1,2020-07-01T00:00:00.000+02:00,demanda,20
667,133978.303,1,2020-08-01T00:00:00.000+02:00,demanda,20
668,137621.254,1,2020-09-01T00:00:00.000+02:00,demanda,20
669,141061.124,1,2020-10-01T00:00:00.000+02:00,demanda,20
670,139104.195,1,2020-11-01T00:00:00.000+01:00,demanda,20
671,141654.074,1,2020-12-01T00:00:00.000+01:00,demanda,20
672,146298.76,1,2021-01-01T00:00:00.000+01:00,demanda,20
673,129503.338,1,2021-02-01T00:00:00.000+01:00,demanda,20
674,144652.408,1,2021-03-01T00:00:00.000+01:00,demanda,20
675,129506.033,1,2021-04-01T00:00:00.000+02:00,demanda,20
676,130651.022,1,2021-05-01T00:00:00.000+02:00,demanda,20
677,128050.949,1,2021-06-01T00:00:00.000+02:00,demanda,20
678,140864.511,1,2021-07-01T00:00:00.000+02:00,demanda,20
679,130850.035,1,2021-08-01T00:00:00.000+02:00,demanda,20
680,133323.629,1,2021-09-01T00:00:00.000+02:00,demanda,20
681,135918.94,1,2021-10-01T00:00:00.000+02:00,demanda,20
682,140846.25,1,2021-11-01T00:00:00.000+01:00,demanda,20
683,141258.077,1,2021-12-01T00:00:00.000+01:00,demanda,20
